product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,about_product,user_id,user_name,review_id,review_title,review_content,img_link,product_link
B07KSMBL2H,"AmazonBasics Flexible Premium HDMI Cable (Black, 4K@60Hz, 18Gbps), 3-Foot","Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",2.63,8.4,0.69,4.4,426973.0,"Flexible, lightweight HDMI cable for connecting media devices to playback display such as HDTVs, projectors, and more|Compatible with Blu-Ray players, computers, Apple TV, Roku, cable, PS4, Xbox One, and other HDMI-compatible devices|Solid copper conductors and full metal jacket shielding for durability and high-performance connectivity|Supports Ethernet, 3D, 4K video and Audio Return Channel (ARC) and meets the latest HDMI standards|Supports bandwidth up to 18Gbps and is backwards compatible with earlier versions|Includes a 3 foot cable","AEYJ5I6JZZPOJB6MGWRQOHRQLPSQ,AFY5TVFOMVHGBPBTIJODYDQRZM5Q,AE3O6366WGEQAANKJ76QETTUQQTQ,AEQIJCPWSBCDKUO5VROXXHWX3PPA,AGVIAQK2HQ47P7UVXHW2NBAEU7YQ,AE3D5CJ2GDUP5SQ3AAYMVAGDTX7A,AH77IQRYD54XCRMCO7XEAIAYCLPA,AEA2HQHMFG3ZGJFOLLJQ65WKIZUQ","Rishav Gossain,Shashank Mallamraju,Purnendu,gunasekaran desomayananam,Anto RK,Sukrit Basak,Manoj Kumar,Sethuram.S","R1FKOKZ3HHKJBZ,R2WNMZI1EXTA0H,RCA1M3W4RIXUR,R3BKCLL6D7ZLIX,REVSR0ILY3547,R15W5KMQB95IV5,R10PB68FRUHT5V,R3TLCE9JSBU3UP","It's quite good and value for money,Works well,Hdmi cable,Value for money,All good,Gets the job done,Delivery was good,This one was my need to purchase","I am using it for 14 days now. The experience is pretty good as of now. Picture quality is also not bad. Don't expect something out of the world at this price point. But you can go for it if you have a tight budget.,Initial impressions: works as said, glad I didn’t go for cheaper options (not that it’s too costly) just plug and play. Will update if it screws up,The hdmi cable is good to watch movie,sports and its gives better quality while connecting your laptop with TV and play 🎮.I loved it,Works as expected. Length of the cable is short and it was mentioned also satisfied my requirement. If you need more length better look other options.,All good,It's the best HDMI cable at this price range. No problems yet. Just go for it !!,I was expecting this to be delivered on time and it was delivered on time.Product is good as i have tried other cables and wires from Amazon basica brand.,Good one",https://m.media-amazon.com/images/I/41nPYaWA+ML._SY300_SX300_.jpg,https://www.amazon.in/AmazonBasics-Flexible-HDMI-Cable-3-Foot/dp/B07KSMBL2H/ref=sr_1_14?qid=1672909124&s=electronics&sr=1-14
B0B6F7LX4C,MI 80 cm (32 inches) 5A Series HD Ready Smart Android LED TV L32M7-5AIN (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",167.99,299.99,0.44,4.2,32840.0,"Note : The brands, Mi and Xiaomi, are part of the same multinational conglomerate|Resolution : HD Ready (1366 x 768) Resolution | Refresh Rate : 60 Hertz | 178 Degree wide viewing angle|Connectivity: Dual Band Wi-Fi | 2 HDMI ports to connect latest gaming consoles, set top box, Blu-ray Players | 2 USB ports to connect hard drives and other USB devices | ALLM | ARC | Bluetooth 5.0 | Ethernet|Sound: 20 Watts Output | Dolby Audio, DTS Virtual: X, DTS-HD|Smart TV Features : Android TV 11 | PatchWall | IMDb Integration | Universal Search | 300+ Free Live Channels | Kids Mode with Parental lock | Smart Recommendations | Language Universe – 15+ Languages | User Centre | Okay Google | Chromecast suporting Apps : Netflix, Prime Video, Disney+ Hotstar | 5000+ apps from Play Store |Quad core Cortex A35 | Chromecast built-in | Ok Google | Auto Low Latency Mode | 1GB RAM + 8GB Storage|Display: HD Ready | Vivid Picture Engine|Warranty Information: 1 year comprehensive warranty on product and 1 year additional on Panel provided by the brand from the date of purchase","AHEVOQADJSSRX7DS325HSFLMP7VQ,AG7XYZRCSKX6G2OLO7DVZWIZ3PUQ,AE2THTCCQLBIUSWPF4CPXC6GGP7Q,AHUJZOV34DFEN55QQ5XOYKVKHV6Q,AELX4DI77ZHURZTDLYFU7XMP7R6Q,AE2ODWBBOBD2SITDDIEJ644OSRFQ,AFLW4WXYQ3G6HU5LBQORDDZO3FOQ,AGGRC2P6M43GDEWCAHGYAILCSKTQ","Manoj maddheshiya,Manoj Kumar Sahoo,Saumil s.,Jean-Louis M.,Mahesh,syed azhar abbas,prabakaran,Sidhu","R13UTIA6KOF6QV,R2UGDZSGFF01K7,RHHIZ45VYU5X6,R14N9HBE5EIUY0,R2WMW096T9Y0OU,R1SHIIE6M72825,R22P6BE9DBME4F,R2TEINENXTIHT2","It is the best tv if you are getting it in 10-12k,Good price but the OS lags,GARBAGE QUALITY,Good product.,Good quality,Great experience everything is fantastic 🤠,Super picture quality and sound quality,Awesome","Pros- xiomi 5a is best in budget-Nice picture quality-Very nice audio output- Full of featureCONS- sometimes tv lags-Sometimes stucksIn this prize range all tv having cons like this.::Overall nice tv,The product in this price range is good but as it is running in Android 12 it lags. I hope after few updates the lags problem will be resolved,Useless product and useless quality. Display issues within 7 months and service center is not upto the mark. Go for better brands where quality is assured. I would wish if there was option of negative stars.,Uses as connectes TV the picture is very good. I was hopping a best level of song. Globaly it is a good product.,https://m.media-amazon.com/images/I/61spXDbojZL._SY88.jpg,Greater then ever,Good quality,Good 👍",https://m.media-amazon.com/images/I/51fmHk3km+L._SX300_SY300_.jpg,https://www.amazon.in/MI-inches-Ready-Android-L32M7-5AIN/dp/B0B6F7LX4C/ref=sr_1_18?qid=1672909124&s=electronics&sr=1-18
B08DPLCM6T,LG 80 cm (32 inches) HD Ready Smart LED TV 32LM563BPTC (Dark Iron Gray),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",161.88,263.88,0.39,4.3,11976.0,"Resolution: HD Ready (1366x768) | Refresh Rate: 50 hertz|Connectivity: 2 HDMI ports to connect set top box, Blu Ray players, gaming console | 1 USB ports to connect hard drives and other USB devices|Sound output: 10 Watts Output I 2 Speakers | DTS Virtual:X | Sound Type : Down Firing|Smart TV Features: Web OS Smart TV | Wi-Fi | Home Dashboard | Screen Mirroring | Mini TV Browser | Multi-Tasking | Office 365, Set WXHXD (with Stand ) mm - 739 x 472 x 168|Display: Active HDR | Display Type: Flat | BackLight Module: Slim LED|Warranty Information: 1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on panel/module from the date of purchase|Installation : For requesting installation/wall mounting/demo of this product once delivered, please directly call LG support (Please visit LG Website for Toll Free Numebrs) and provide product's model name as well as seller's details mentioned on the invoice","AHBNKB74LGTYUOKPAJBSKNFV45CA,AFIECTV45ADX5YPTE2VU6ORRHTGQ,AFDUJI7KG7VMZF4JGJHV4DBCA4OA,AEUWKSX5ZL7DWOOYVDOWJKBHOVXA,AHEJW5MYVFOQBEXD6BIUBB3PJBPQ,AEM2Y22BKLFYL5BK7SC56Q75ODOQ,AHWDVB4OO4S3YS5RYQZIDBNV6BUQ,AFCEDQXVCB4LUUBWXRJS6KRU62FQ","NIRMAL.N,Manoj kumar,SOMNATH DAS,Harsha,Pradhut Roy,MAHENDRA NATH DAS,Naveen Kumar,Gopi Sahu","R2PNR69G0BQG2F,R31A0WWDEYMKEW,R2C4XEWFLVU7JV,RYWES5AT5FQO6,R1PGWAY5TEWLT4,R32542OPR0QC4I,R2JDJEVZ2G7EEK,R36EHHPAQNSSOF","Sound quality,Very nice,Value for money,Good,Good for its price.,Good item,Budget friendly,Good","LG was always Good , correct delivery, good service but sound quality was poor. The speakers were fitted below the tv. No clear sound. That was the only problem.,Good videoGood vice,Picture quality is awesome.,Good at that price,Okay product, the OS has lags after about a year of use. This is the best you can get for the price tag it comes with.,I like it,Best one when it comes to bugdet, easy installation and handy features.,Good",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/51v-2Nzr+ML._SY300_SX300_.jpg,https://www.amazon.in/LG-inches-Ready-Smart-32LM563BPTC/dp/B08DPLCM6T/ref=sr_1_21?qid=1672909124&s=electronics&sr=1-21
B085194JFL,"tizum HDMI to VGA Adapter Cable 1080P for Projector, Computer, Laptop, TV, Projectors & TV","Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",3.35,5.99,0.44,3.7,10962.0,"Superior Stability: Built-in advanced Certified AG6200 IC chip converts HDMI digital signal to VGA analog signal. It is NOT a bi-directional converter and cannot transmit signals from VGA to HDMI.|Compact Design: Tizum HDMI to VGA adapter is compact & lightweight which makes it easy to carry, travel friendly and also saves space on your desk helping it keep clutter free.|High Definition Image Quality: The HDMI male to VGA female converter supports resolution up to 1920x1080 60Hz (1080p Full HD) including 720p, 1600x1200, 1280x1024 for high definition monitors & projectors.|Wide Compatibility: The adapter is compatible with Computer, PC, Desktop, Laptop, Notebook, Chromebook, PS3, Xbox, Set Top Box, TV & other devices with HDMI port. Note: Does not Support Audio.|Incredible Performance: It resists corrosion & abrasion; improves signal transmission; & protects HDMI port of your device to ensure a longer lifespan","AEO5FHWNOSFBT554DKQAG4ICBGFQ,AGIQ5Y7Q4MKZ542KKVFZLAIZV6GQ,AFD53TWXXCPJAYQJ7REZPW34AKKQ,AHBMHE56M3IAD7Z4KXUKREAZX3WQ,AFR4YULNFZZC5DJOWH2KNFAOM6BQ,AEP5UMK4KDMGZGBHBLZDB2R37OMA,AHLKQWAPXICPCSCIPIF6C6FOENOQ,AHTBS46SCEBGWK4SUH3FOQEORR3Q","aditya d.,Paranthaman,ashik rahman c,Rajas c.,Madan Tejaswi,Sumit,chaitanya srikrishna,subeh sharma","R1GYK05NN6747O,R1J21BZ29NGQF9,R16JCHEILBYOMW,R2WVVS88M7SH18,R2MQ3VB8ZTUS48,RBJPTKHYQ7G7U,R37PKO5FUPJW35,R38R2YC2J2BMWR","Good product ; Average Finishing,Save it purpose well without any issue. I am satisfied,No issues,NO NEED TO PUT AUX CABLE FOR CONNECTING AUDIO FROM SECONDARY MONITOR,Good product,Not so Bad,Good,Worked will for only 3-4 months.","This connector has provided as a boon for my old Samsung LCD monitor and I am proactively using that monitor as the 2nd screen just if the finishing of the product can be improved then it would be a better purchase option.,Save it purpose well without any issue. I am satisfied,Working fine,GO FOR IT,It’s works properly good product but poor quality,I buy this product after so many reviews. this product is not so much clear. But it get the job done. you can buy to get display only. not so much clear. but still price is very good compare to other products.,Good,It worked really well for 3-4 months but now it started showing its ""cheap chinese"" side. Display keeps disconnecting randomly and will come back. It's a headache to read/work on external monitor now since it keeps disconnecting the external monitor and then reconnects it.",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31MIyzg8uzL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Adapter-Projector-Computer-Laptop-Projectors/dp/B085194JFL/ref=sr_1_23?qid=1672909124&s=electronics&sr=1-23
B09F6S8BT6,Samsung 80 cm (32 Inches) Wondertainment Series HD Ready LED Smart TV UA32T4340BKXXL (Glossy Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",161.88,274.8,0.41,4.3,16299.0,"Resolution: HD Ready (1366x768) | Refresh Rate: 60 hertz|Connectivity: 2 HDMI ports to connect set top box, Blu Ray players, gaming console | 1 USB ports to connect hard drives and other USB devices|Sound : 20 Watts Output | Dolby Digital Plus|Smart TV Features : Personal Computer | Screen Share | Music System | Content Guide | Connect Share Movie|Display : LED Panel | Mega Contrast | PurColor | HD Picture Quality | Slim & Stylish Design|Warranty Information: 1 year comprehensive warranty plus additional 1 years on panel by brand from date of invoice|Installation: TV Table stand is not included in the box with this model. customer may ask for Table Top Stand or Wall Mount which will be provided to the customer at the time of installation, please directly call Samsung support on [1800407267864 / 180057267864] and provide product's model name as well as seller's details mentioned on the invoice|Easy Returns: This product is eligible for replacement within 10 days of delivery in case of any product defects, damage or features not matching the description","AHEVO4Q5NM4YXMG2HDDXC5XMBGRQ,AFZPH7ZAWX5VDY3HOBNYRDGIDBVA,AFURD6VVHRG4HZ36KXGXYUTVUDLA,AHJF5BZJNDLXJXSW74ZPLHGO7GUA,AFUS52CHEA75E2YGQ6SYGP3PKBGA,AGS3YC22FW2PCSH3I7ODDXETZ6BA,AGGI2H2AGOIX6IBDJRWULYUP5DPQ,AG4TU4LCQXF2XTLMMGMFTNWL3OOA","Rahman Ali,MARIYA DASS,Md Aftab,roshan s.,Mohan,Devendu Sawant,Shek hussain,Prathap Pathaneni","R1SN0D4DFBKAZI,R1SX5L77L2CD6V,R1NAZ6M4QBUJMK,R25I5FXOJA76KS,R32V7DQLDSKJ99,R8QWY8HXI120P,R2OZPGGMUCLSC1,R1G4SA1P865EIS","Good,Sound is very low another brand comparing in better,Service provider not meet my home refuse, tv i am not using bad service,Good product,Ok super,Floor stand does not come with it ...,Good,A budget friendly TV with a clumsy UI and Remote","Overall good.,TV picture ok smart betterSound very low another brand,Service provider refuse install my TV, bad service and samsung, I am calling 3 times service provider. Not meet my home address.why ? Bad bad,They product did not come with the support stand or wall hanging hook to install the Tv,Picture quality is very poor in cables,Floor stand does not come with it ... You have to buy it seperately. Request Amazon to cleary mention it in the add . You will have to pay seperate charges for the installation guy to buy the floor mount .,Good,",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/51q3+E64azL._SX300_SY300_.jpg,https://www.amazon.in/Samsung-Inches-Wondertainment-UA32T4340BKXXL-Glossy/dp/B09F6S8BT6/ref=sr_1_24?qid=1672909124&s=electronics&sr=1-24
B0B1YVCJ2Y,Acer 80 cm (32 inches) I Series HD Ready Android Smart LED TV AR32AR2841HDFL (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",137.99,239.88,0.42,4.3,4703.0,"Resolution : HD Ready (1366x768) | Refresh Rate : 60 Hertz | 178 Degree wide viewing angle|Connectivity: Dual band Wifi | 2 way Bluetooth | HDMI ports 2.0 x 2 (HDMI 1 supports ARC) to connect personal computer, laptop, set top box, Blu-ray speakers or a gaming console | USB ports 2.0 x 2 to connect hard drives or other USB device|Sound: 24 Watts Output | High Fidelity Speakers with Dolby Audio | 5 Sound Modes - Movie, Music, Standard, News, Sports|Smart Tv Features: Google certified Android TV 11 | Google Assistant | Chromecast built-in | Voice controlled Smart Remote | Hotkeys for Quick Access - Netflix, Prime Video, YouTube, Disney+Hotstar | 5 Picture Mode | 1.5GB RAM | 8GB Storage | 64bit Quad Core Processor|Display : 16.7 Million Colours | Wide Colour Gamut | Intelligent Frame Stabilization Engine | HDR10+ | Super Brightness | Micro Dimming | Blue Light Reduction|Warranty Information: 1 year comprehensive warranty provided by the manufacturer from date of purchase|Installation: Installation/Wall mounting/demo will be arranged by AHS Team. For any other information, please contact Amazon customer support | Wall Mount is not included in the box and will be charged at the time of installation|Easy Returns: This product is eligible for replacement within 10 days of delivery in case of any product defects, damage or features not matching the description","AFSMISGEYDYIP3Z42UTQU4AKOYZQ,AF5ILQY4KFDTO5XHHBJ42W5DXCZQ,AFBK3X6D3AHEHSYYXPL4L6JEMSLQ,AFNB6YVNGE6IT3AWQVSIG2TJ5L3Q,AGGKMIGXUM3JRNVY7HZ3JHPJ7WTQ,AFMECPERM2GI2XQJSBWEPZKODISQ,AETPKXNOTUEX5GH7WL7XQHDR5M7Q,AERFCJ6BOMVO5YW5XM5Z2ESOIK3A","Ayush,ROHIT A.,Kedar,Haran,Santosh Ghante,KRISHNENDU,Harindra,sangamesh","R1EBS3566VCSCG,R24MB66WRPSN2A,R25UU2M1B9BO5X,R1NXW7PGVND2LE,R3OSBPH7X9AQUK,R2I8RVEPDM0IMQ,R5RES2LABIW7Q,R3A3IRV8ZWP1U9","Wonderful TV and Awful installation service from amazon,Acer Television Review,It's a good product for that price.,Good for the price,Almost a complete package,Nice Product,Good product,Super designed","About the TV - Wonderful---------------------------------------------------------------Probably the best TV in this price range (INR13000).Good - Google interface, loaded with features, lightweight, 55 watt power consumption, stable designAverage - Sound and Picture quality is quite good but if you compare it with premium brands then obviously not that good.Features- Most of the streaming apps available and compatible- You can connect with WiFi, LAN Cable, HDMI, Set top box, Laptop, USB, Gaming console, Old dish cable, and direct TV antenna as well- Built in chromecast to cast any compatible app directly from phone to TV over same WiFi networkWays to connect phone -1. Via cast feature on mobile apps - no password needed only need to be on the same WiFi network2. Via chromecast app - project only selected media (pics, videos) or entire phone screenWays to connect PC/Laptop -1. Windows cast option - project the entire laptop screen on TV using windows cast option ( need to be connected on same WiFi network2. Via HDMI cableAbout the Amazon installation service - Awful-------------------------------------------------------1. The technician brought a cheap hanging hook that had MRP INR116 on it and asked for INR499 for it without any receipt. He kept telling that it was not for sale and company had sent this specially. However, it clearly had MRP mentioned on it2. I went to market and bought a much better cabinet for just INR200 and for installation of that as well, technician was really adamant to drill the two required holes on top. He just drilled one on top and one on bottom and kept all the other spare screws ( which I had bought ) with him. After about half an hour of arguments, he finally drilled the other required holes. And for all this, he kept cussing me that I wasted his time. There was no assistance from the person who represented the service agency as well.This whole process took me two hours to complete that too with lots of arguments. This was the worst installation experience in my life so far.Bottomline - Please do not avail the 'so called free' installation service from Amazon. It is just a scam. Instead call the acer support. They will do the job much better.,After using it for 2 months, here are it's pros and cons:Pros :1. Great picture quality. It's awesome.2. Blacks are very good and is adjustable.3. Sound with 30db is very good4. Looks great with thin besel5. Remote comes with favorite OTT buttons.6. Content upscaling is very good.Cons:1. Remote could have been better. Can't use DTH remote to turn on both televisison and set top box.2. Remote operation is bit complex.3. Motion technology not great. There is a noticeable blur when watching moving ballson OTT, but it decreases when you switch to DTH.Overall, it's a nice buy at this price point. I think I am getting fairly better picture quality and sound. I am satisfied with the product.,Product has good picture quality. Good product at that price with 25w sound. Applications running smoothly. 3 months older & no issues yet. It's running smoothly.,You get decent features for the price you pay. Screen resolution might be. Set back as you may find pixalation. Overall it's good,I am amazed with the picture quality of this 720p (HD Ready) TV. It is truly an amazing panel. I found it suitable for a viewing distance of between 6 to 10 feet. Any nearer it may not look very crisp and any farther, it will feel like a very small size. The speakers are also very good for the price and can get very loud without any distortions. However, since the speaker is downward firing, the experience will vary based on whether the TV is wall mounted or kept on a stand.The remote is good, voice search works well for me. TV start up takes a long time in my opinion, but I have not compared it against any other 32 inch TV and hence do not know where it stands among peers.5 GHz Wifi works very well even across walls. Only negative aspect I faced is w.r.t the experience of using my bluetooth headphones/earphones. Firstly, the connection sometimes doesn't happen automatically after a  restart - which means I have to remove and re-discover the device thru the menu which is not simple. Secondly, the signal itself seems to be very weak and even at a distance of 8 feet in front of the TV, the signal breaks even if you move your head by 2-3 inches.However, I am still super happy with this TV. I got it for 8k during the launch offer and it is totally worth it and is recommended from my side.,At this price range(₹11499/-)it is good quality product on this market..acer only should work with Sound quality improvement otherwise all ok.Picture quality really impressive,wifi connectivity good,easy to install,boderless screen design is premium and also google voice support is good(sometimes lagging).No major issues found on this TV.Just go for it.,Vellu for money. Good product,Very nice productSave money",https://m.media-amazon.com/images/I/41gikeSuhAL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Acer-inches-Ready-Android-AR32AR2841HDFL/dp/B0B1YVCJ2Y/ref=sr_1_26?qid=1672909125&s=electronics&sr=1-26
B01M4GGIVU,Tizum High Speed HDMI Cable with Ethernet | Supports 3D 4K | for All HDMI Devices Laptop Computer Gaming Console TV Set Top Box (1.5 Meter/ 5 Feet),"Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",2.39,8.39,0.72,4.2,12153.0,"Latest Standard HDMI A Male to A Male Cable: Supports Ethernet, 3D, 4K video and Audio Return Channel (ARC)|Connects Blu-ray players, Fire TV, Apple TV, PS4, PS3, Xbox One, Xbox 360, Computers, DVD Players, Set Top Box, Dish TV Box, and other HDMI-enabLED devices to TVs, displays, A/V receivers and more.Suitable For Mp3, Gaming Device, Mobile, Tablet, Laptop|Cable allows you to share an Internet connection among multiple devices without the need for a separate Ethernet cable|Meets HDMI 1.4 Standards (4K Video at 24 Hz, 2160p, 48 bit/px color depth) that supports bandwidth up to 10.2Gbps and backwards compatible with earlier versions|✔ Gold Plate HDMI Cable of Length: 5 Feet/ 1.8 Meters","AGVUE2NFN2MQEOQ4PR525B2ZI5PQ,AFO4M4BQ2WS7A3LPKJY45B5C7DYQ,AG6CREU25N6P2H7RCHNIU6GGJ5BA,AHFITGJEF76CXALJZLYP6OIC4EOA,AG54MN24SX3EMMON4AMBUNL74K3Q,AF3GETWWBGMLASY2KKNNBS2VO6DQ,AHEIPXMFMVWHNPLGUXUIV5XNP2SA,AFWQRBBVJWYTYUFQHUJE63S6VXJQ","Yashpreet Singh,Abiram,Aakaash Ramchandani,Amit katoch,Avijit Basak,Anirban B.,Dass,Gopalakrishnan","R2DIHMHOPYEASB,R24RHE9B30YXWQ,R3DYXQZQA6PPHM,R2458DMQ9C2Z4F,R36C67830VNHAA,R2GE3ZI47UVVO,R1XMBPKJ1QP1Q9,R1L6PX82T6UT6P","Cheap product and same is the performance but does the job,Good,No Box!!!,Good,Value for money,A very good quality cable with rubust built, and it does the work.,Value money,Good product.","The signal is too unstable once connect you need a bit of adjustment by unplugging or moving the wire to get a proper signal. But does the job. Go for this if you want to experiment with HDMI as I wasn't sure it would work for me or not. Otherwise go for a good quality breaded cable.,Good product,The cable did not come in a box. There is no box. If this was to be shipped without any packaging or branding, same should have been mentioned. When we pay for hi quality products, we expect a certain quality! I still have no idea if this is a hi speed 4k cable or not.,Good,Bought to connect my CP monitor (CCTV) to MI android TV.. .. OK quality at this price,I give it a 5 on 5, reasons as below..1. Amazon delivery - Super fast, same day delivery within 4-5 Hours.2. The delivery person was good.3.  Robust Built Quality, looks & feels premium.4. It is working excellent, I'm using for lapptop to big screen TV connectivity, and could see the undistorted picture and sound, nicely doing its work.A few words of cons..1. Feels a little hard to adjust and bend as per requirement, less flexible. But this may not be a serious concern.Overall a nice experience so far.,Good job,Like.",https://m.media-amazon.com/images/I/41da4tk7N+L._SY300_SX300_.jpg,https://www.amazon.in/TIZUM-Slim-1-5m-HDMI-Cable/dp/B01M4GGIVU/ref=sr_1_27?qid=1672909125&s=electronics&sr=1-27
B08B42LWKN,OnePlus 80 cm (32 inches) Y Series HD Ready LED Smart Android TV 32Y1 (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",179.99,239.99,0.25,4.2,34899.0,"Resolution: HD Ready (1366x768) | Refresh Rate: 60 hertz|Connectivity: 2 HDMI ports to connect set top box, Blu Ray players, gaming console | 2 USB ports to connect hard drives and other USB devices, Dimensions(TV With Stand) - 71.3cm*20cm*46.9cm, VESA Hole Pitch - 20cm*20cm|Sound : 20 Watts Output | Dolby Audio|Smart TV Features: Android TV 9.0 | OnePlus Connect | Google Assistant | Play Store | Chromecast | Shared Album | Supported Apps : Netflix, YouTube, Prime video | Content Calendar | OxygenPlay|Display : LED Panel | Noise Reduction | Colour Space Mapping |Dynamic Contrast | Anti-Aliasing | DCI-P3 93% colour gamut | Gamma Engine|Warranty Information: 1 year comprehensive warranty and additional 1 year on panel provided by the manufacturer from date of purchase|Installation/Wall mounting/demo will be arranged by Amazon Home Services. For any other information, please contact Amazon customer support | Wall Mount is not included in the box and will be charged extra at the time of installation|Easy returns: This product is eligible for replacement within 10 days of delivery in case of any product defects, damage or features not matching the description provided","AFUT7ANZTZYGLXU65EQ2D5OP6UMA,AGT7YYJVUC6ZHRKQHVUQZMDNLXEA,AE7OMK3IQJR2U2JZE2HQ4BKSPA6A,AGCRCU432TIF4J2EL7GBEWOIULGQ,AERQBL3BISJQVHO3RLOOA4HKZX5A,AHIWNZ2HBQAHVE4OWODM6WH4PMOQ,AH2347WTE3DZ3TIZUB5LCLZPAYEQ,AHIH3QL5XONYJWEXF7VKLFHZBDJA","ATHARVA BONDRE,Sujitkumar Thorat,Chandrasekara rajasekara reddy,J vasanth,Placeholder,roshan,Boopathi,Rajesh","R3COVVOP2R7Z28,R2T6WHEO2ONNDD,RUFFV2QR43OCM,R2LK4WPIHJ7WDA,R6IPR9FHZ5BOT,R3DU4LFGTAIEMN,RVHHM5FW31JN1,R1QA870NJWIODF","Worthy and most affordable - Great TV,Good product,It's really worth the money but,Better product in this budget,Product review,nice tv,Best product,Budget friendly TV","This OnePlus TV is great if you want a affordable and middle range features TV. I got it in the offer and it was totally worth it.Pros:-1. Sound is awesome - 100% satisfied with the quality of sound. Dolby Audio 20W speakers are really great for sure affordable TV.2. Size and slim - It is slim and looks stylish. Very light weight and handy to install.3. Easy to install and mount to wall.4. Tye software installation and set up is very easy and anyone can do it at home.5. It gets integrated with mobile apps, remote, WiFi networks very quickly and easily.6. The overall sign up process and app installations are quick and automatic.7. It supports all the smart features like Netflix, Prime and YouTube. It is easily installable and sign-in to start using quickly.8. It is also easy to scan the Setup box channels and start viewing them.Cons:-1. Picture quality is 776p. It's average and not very clear. But it is worth the price range. I'll not complaint as the cost of TV is very affordable and this quality is justified.2. Bluetooth and WiFi connection can disconnect sometimes and cause some issues. I encountered this disconnect issue and had to reset complete device and do the complete sign up again.Rest all is very good and loved this product. I feel it was worth ordering. If you are looking something is medium range and only need it for your old parents and don't have extensive smart use then 100% go for this.If you want to use a lot of smart features and OTT platforms and watch movies, and sports then go for better version with full HD and 4K quality. This TV will not give good experience for sports due to less picture quality but it's very good for daily family shows and TV channels.One last thing I want to express and I'm ver disappointed about is this.I got my order delivered on Friday and I scheduled my installation for Saturday. But nobody turned up that day and I had to reschedule it for Tuesday morning, and even today nobody turned up. I got a call from Amazon to reschedule it for Tuesday evening and still, nobody turned up.This is very very bad and irresponsible service by OnePlus and Amazon. I'm very disappointed with the service and highly criticize this behavior. A company should always take care of its customer satisfaction and you have failed in doing this.What do you guys expect us to do? Wait for 5 to 6 days to get my TV installed even when it's been delivered and wait for you guys to come after so many days. Even when I'm having my smart TV delivered to my home, I have to wait and not enjoy it because you guys have not done your job properly.At least keep some decency and respect the customers who are paying a big amount and ordering a big item from your company. You should take care that the money I spent has been worth it and not facing any issues. Highly disappointed with this behavior and service.,Good product,Connectivity is faster,But performance is little bit slower,,The biggest problem I face is it don't have a aux cable so I'm not able to connect my sound bar......the HDMI port is useless it won't work .so,i connect it via bluetooth but the problem is that it won't connect automatically, everytime I on the tv i need to connect it manually it's a basic feature which is not provided in this tv then another drawback is that it was fast at the beginning now it's been 4 months and it's super laggy .....even after the update its just the same.....yeaa but in this price range the picture quality is outstanding......that's all,Good quality in picture and volume is little bit low other than that product is nice. Budget friendly, I'm happy with this .,After a few days, the TV will perform slowly and the  remote  is very very sentence,thank you amazon and oneplus,1. Sound is good2. Easy installation3. very Slim and less weight4. Voice recognition is good,LikeBudget-friendlyDislikeWiFi connectivity range is poor.Many times gets disconnected.Color depth not that good.",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41WE9ZGEC4L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/OnePlus-inches-Ready-Android-32Y1/dp/B08B42LWKN/ref=sr_1_29?qid=1672909125&s=electronics&sr=1-29
